Nose And Shoulder Angle,Eye Angle,Label
93.896807626,54.161526065,0
94.704309581,54.005282696,0
94.54510002,53.846109636,0
94.588441286,53.725310189,0
94.583753929,53.966058755,0
94.154673857,54.280321124,0
93.770768049,55.471122608,0
92.2292502,57.025040399,0
92.453865842,56.83692801,0
92.073359248,56.957153942,0
91.150539342,57.437793915,0
91.865744047,56.86513709,0
91.972614967,56.4493118,0
92.096786197,56.41484303,0
92.299685121,56.167344577,0
92.112165475,55.559931684,0
91.726230129,55.175749575,0
91.496005359,54.735050438,0
89.638161848,52.808346927,0
89.671884972,53.153854606,0
88.969422464,52.188276002,0
88.698772146,51.575945562,0
88.541873093,53.349720343,0
89.177391519,53.322874672,0
89.200643104,53.154871788,0
89.534242815,52.962755884,0
90.083431639,53.811446504,0
90.69934162,54.234384491,0
91.088238438,53.738328774,0
91.538694291,53.43665846,0
91.356913049,52.314509008,0
91.112436903,52.405266763,0
90.667853474,52.058115658,0
91.177992495,52.430199573,0
91.439055729,52.116660004,0
91.380913616,52.636223876,0
91.315966244,53.343656956,0
91.131849455,53.217707188,0
91.022206308,53.364479789,0
90.266876403,54.135386677,0
90.289820052,54.200604795,0
90.253026146,54.259793604,0
90.255035713,54.099600897,0
90.26054185,53.897751525,0
90.342606708,54.046098075,0
90.048650456,54.177314814,0
89.61381342,54.926019629,0
89.687380709,56.365321753,0
89.463822941,57.209361672,0
89.653270044,57.116731614,0
89.590685548,57.280147314,0
89.251129344,57.01619156,0
89.169597422,57.4388059,0
88.671271491,57.970721667,0
88.106485897,58.150035521,0
87.341588707,57.05305837,0
87.669582912,58.734958689,0
87.096488482,59.930365551,0
86.314293885,60.383763714,0
86.813099439,60.775947326,0
85.588087212,62.81018421,0
83.370417399,65.85784455,0
82.025384034,67.1962295,0
82.175876681,68.626554438,0
81.492602305,70.266705173,0
81.117806045,71.061630397,0
81.213614361,70.476609257,0
80.056699425,71.333924408,0
79.706809078,68.337870896,0
76.430246473,68.696123697,0
78.721362489,65.66269588,0
78.955619192,66.762942426,0
79.61577764,66.679847581,0
79.206334274,67.091977652,0
78.368819656,68.978719719,0
78.307605332,68.60526908,0
78.01384611,69.057706902,0
77.943428343,69.598111531,0
77.948684007,69.884084355,0
78.163339149,70.044076691,0
78.408665505,70.167283968,0
77.450242328,71.71295841,0
77.247637934,72.706652195,0
77.25114328,72.809690932,0
77.100485733,73.557276593,0
77.083279954,73.822587646,0
77.43262963,73.399176149,0
78.371474132,72.075013266,0
